transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount,hour,day,month
18121,2023-05-28 16:58:18,18,London,UK,Mall Kiosk,Sandwich,Ham & Cheese Croissant,4.53,2,False,Cash,jnpk8k9m,25-34,Male,False,Rainy,14.7,No Holiday,9.06,16,Sunday,5
18122,2023-05-28 17:30:50,42,Vancouver,CAN,Standalone,Sandwich,Ham & Cheese Croissant,5.17,1,False,Mobile Wallet,71bx4eqn,Unknown,Female,False,Rainy,14.5,No Holiday,5.17,17,Sunday,5
18123,2023-05-28 18:20:20,6,Los Angeles,USA,Standalone,Coffee,Double Espresso,2.84,1,False,Cash,4q1zdebk,55-64,Female,False,Sunny,15.2,No Holiday,2.84,18,Sunday,5
18124,2023-05-28 18:25:37,10,Los Angeles,USA,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,6.18,1,False,Cash,logm6oln,35-44,Unknown,False,Sunny,15.2,No Holiday,6.18,18,Sunday,5
18125,2023-05-28 19:03:45,39,Toronto,CAN,Mall Kiosk,Smoothie,Medium Berry Blast,4.91,1,False,Cash,fkwx50z1,45-54,Female,True,Rainy,10.6,No Holiday,4.91,19,Sunday,5
18126,2023-05-28 19:16:42,7,Los Angeles,USA,Standalone,Coffee,Medium Latte,3.92,1,False,Mobile Wallet,gb21pi8m,65+,Female,True,Sunny,15.2,No Holiday,3.92,19,Sunday,5
18127,2023-05-28 19:33:47,23,Manchester,UK,Standalone,Coffee,Large Americano,2.83,1,False,Mobile Wallet,yrolwoft,18-24,Unknown,False,Rainy,11.2,No Holiday,2.83,19,Sunday,5
18128,2023-05-28 23:45:47,41,Vancouver,CAN,Standalone,Pastry,Blueberry Muffin,2.82,1,False,Credit Card,dkomfhfa,18-24,Male,False,Rainy,14.5,No Holiday,2.82,23,Sunday,5
18129,2023-05-29 01:48:30,40,Toronto,CAN,Standalone,Coffee,Double Espresso,2.67,1,False,Credit Card,crkjqvai,45-54,Male,False,Rainy,15.0,No Holiday,2.67,1,Monday,5
18130,2023-05-29 02:30:35,17,London,UK,Standalone,Tea,Medium Green Tea,2.38,2,True,Cash,05lptxp3,35-44,Unknown,False,Cloudy,14.7,No Holiday,3.81,2,Monday,5
18131,2023-05-29 03:19:06,20,London,UK,Standalone,Coffee,Double Espresso,2.46,1,False,Debit Card,aon59g11,45-54,Female,False,Cloudy,14.7,No Holiday,2.46,3,Monday,5
18132,2023-05-29 06:03:11,1,New York,USA,Standalone,Tea,Medium Green Tea,2.8,2,False,Debit Card,gb51r5l4,25-34,Female,True,Rainy,21.4,No Holiday,5.6,6,Monday,5
18133,2023-05-29 06:14:22,18,London,UK,Mall Kiosk,Coffee,Large Americano,2.84,1,False,Cash,b93izhqe,25-34,Female,False,Cloudy,14.7,No Holiday,2.84,6,Monday,5
18134,2023-05-29 07:02:20,18,London,UK,Mall Kiosk,Coffee,Large Latte,3.79,2,False,Credit Card,vdwfc5z3,25-34,Male,False,Cloudy,14.7,No Holiday,7.58,7,Monday,5
18135,2023-05-29 07:11:50,5,New York,USA,Standalone,Tea,Large Earl Grey,3.2,1,False,Credit Card,76uqhde7,65+,Male,False,Rainy,21.4,No Holiday,3.2,7,Monday,5
18136,2023-05-29 07:20:06,18,London,UK,Mall Kiosk,Sandwich,Vegan Falafel Wrap,4.95,4,False,Cash,lfa7pslk,25-34,Male,False,Cloudy,14.7,No Holiday,19.8,7,Monday,5
18137,2023-05-29 07:44:22,24,Manchester,UK,Standalone,Tea,Large Chai Latte,3.98,1,False,Credit Card,49nc9a1x,35-44,Female,False,Rainy,10.6,No Holiday,3.98,7,Monday,5
18138,2023-05-29 08:03:15,14,Chicago,USA,Standalone,Tea,Large Earl Grey,3.04,3,False,Credit Card,5falxvap,25-34,Female,False,Rainy,21.3,No Holiday,9.12,8,Monday,5
18139,2023-05-29 08:14:27,4,New York,USA,Mall Kiosk,Coffee,Medium Cappuccino,3.88,1,False,Mobile Wallet,ufxn1xsm,25-34,Female,True,Rainy,21.4,No Holiday,3.88,8,Monday,5
18140,2023-05-29 08:15:40,11,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,1,True,Credit Card,smw01qzm,Unknown,Male,False,Rainy,21.3,No Holiday,3.42,8,Monday,5
18141,2023-05-29 08:21:29,26,Sydney,AUS,Mall Kiosk,Tea,Small Chai Latte,4.05,7,False,Credit Card,wdz4rg3b,65+,Unknown,False,Cloudy,13.9,No Holiday,28.35,8,Monday,5
18142,2023-05-29 08:36:34,3,New York,USA,Mall Kiosk,Coffee,Small Americano,2.62,2,True,Credit Card,ty52q87n,45-54,Male,True,Rainy,21.4,No Holiday,4.72,8,Monday,5
18143,2023-05-29 09:52:08,29,Sydney,AUS,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.87,1,False,Cash,rm8aih99,65+,Female,False,Cloudy,13.9,No Holiday,5.87,9,Monday,5
18144,2023-05-29 09:52:32,38,Toronto,CAN,Standalone,Coffee,Small Americano,2.48,3,False,Debit Card,c93tpqj4,35-44,Male,False,Rainy,15.0,No Holiday,7.44,9,Monday,5
18145,2023-05-29 09:57:53,24,Manchester,UK,Standalone,Coffee,Single Espresso,2.38,4,False,Credit Card,n8kf870v,Unknown,Female,False,Rainy,10.6,No Holiday,9.52,9,Monday,5
18146,2023-05-29 10:06:57,39,Toronto,CAN,Mall Kiosk,Tea,Small Chai Latte,3.39,2,False,Credit Card,pwtil2hu,45-54,Male,True,Rainy,15.0,No Holiday,6.78,10,Monday,5
18147,2023-05-29 10:17:21,16,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,3,False,Credit Card,k3jxkeyp,65+,Male,True,Cloudy,14.7,No Holiday,14.01,10,Monday,5
18148,2023-05-29 10:22:20,33,Melbourne,AUS,Standalone,Pastry,Scone,2.38,1,False,Mobile Wallet,hy3q04tj,25-34,Male,False,Rainy,8.1,No Holiday,2.38,10,Monday,5
18149,2023-05-29 10:31:45,12,Chicago,USA,Airport,Coffee,Large Mocha,6.17,1,False,Cash,6rjehw4y,55-64,Female,True,Rainy,21.3,No Holiday,6.17,10,Monday,5
18150,2023-05-29 10:44:14,18,London,UK,Mall Kiosk,Pastry,Croissant,2.06,3,False,Credit Card,3a3fynwx,65+,Male,True,Cloudy,14.7,No Holiday,6.18,10,Monday,5
18151,2023-05-29 10:54:11,29,Sydney,AUS,Mall Kiosk,Coffee,Double Espresso,3.09,3,False,Credit Card,6sdmf6jy,45-54,Male,True,Cloudy,13.9,No Holiday,9.27,10,Monday,5
18152,2023-05-29 12:52:01,21,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,1,False,Cash,4zqitjs2,45-54,Female,True,Rainy,10.6,No Holiday,4.51,12,Monday,5
18153,2023-05-29 13:12:15,18,London,UK,Mall Kiosk,Coffee,Large Americano,2.84,1,False,Credit Card,owkixkwg,55-64,Female,False,Cloudy,14.7,No Holiday,2.84,13,Monday,5
18154,2023-05-29 14:08:15,15,Chicago,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.22,1,False,Debit Card,ii5sj6sy,45-54,Male,True,Unknown,13.556550310167173,No Holiday,5.22,14,Monday,5
18155,2023-05-29 14:23:12,23,Manchester,UK,Standalone,Coffee,Small Latte,2.95,1,False,Mobile Wallet,s53259dh,25-34,Female,False,Rainy,10.6,No Holiday,2.95,14,Monday,5
18156,2023-05-29 14:25:03,44,Vancouver,CAN,Mall Kiosk,Smoothie,Medium Berry Blast,5.01,1,False,Cash,brwu4gkz,45-54,Male,True,Unknown,13.556550310167173,No Holiday,5.01,14,Monday,5
18157,2023-05-29 14:37:55,28,Sydney,AUS,Mall Kiosk,Tea,Medium Chai Latte,4.48,2,False,Mobile Wallet,oivyb3su,25-34,Male,False,Cloudy,13.9,No Holiday,8.96,14,Monday,5
18158,2023-05-29 14:43:13,1,New York,USA,Standalone,Coffee,Large Americano,3.45,1,False,Debit Card,q8r42jyz,25-34,Male,True,Rainy,21.4,No Holiday,3.45,14,Monday,5
18159,2023-05-29 14:58:04,37,Toronto,CAN,Standalone,Coffee,Medium Latte,3.68,1,False,Cash,x3tue2tm,35-44,Male,True,Rainy,15.0,No Holiday,3.68,14,Monday,5
18160,2023-05-29 14:59:16,33,Melbourne,AUS,Standalone,Coffee,Single Espresso,3.13,1,False,Cash,4sf5jxnr,55-64,Male,True,Rainy,8.1,No Holiday,3.13,14,Monday,5
18161,2023-05-29 15:01:59,41,Vancouver,CAN,Standalone,Merchandise,Tote Bag,14.1,2,False,Cash,kxaqzxub,45-54,Male,False,Rainy,9.7,No Holiday,28.2,15,Monday,5
18162,2023-05-29 15:05:23,18,London,UK,Mall Kiosk,Coffee,Small Cappuccino,2.97,1,False,Mobile Wallet,dk3qxj94,25-34,Male,True,Cloudy,14.7,No Holiday,2.97,15,Monday,5
18163,2023-05-29 16:09:18,40,Toronto,CAN,Standalone,Tea,Medium Matcha Latte,4.14,1,True,Credit Card,fvhvd0g6,25-34,Female,False,Rainy,15.0,No Holiday,3.93,16,Monday,5
18164,2023-05-29 16:49:42,38,Toronto,CAN,Standalone,Smoothie,Medium Berry Blast,5.06,1,False,Mobile Wallet,7vwhbcma,45-54,Male,False,Unknown,13.556550310167173,No Holiday,5.06,16,Monday,5
18165,2023-05-29 16:52:51,11,Chicago,USA,Standalone,Coffee,Double Espresso,2.75,1,True,Cash,2w2xzt21,18-24,Female,True,Rainy,21.3,No Holiday,2.48,16,Monday,5
18166,2023-05-29 17:30:14,19,London,UK,Standalone,Tea,Medium Earl Grey,2.38,2,False,Mobile Wallet,jeiv6rao,25-34,Female,False,Cloudy,14.7,No Holiday,4.76,17,Monday,5
18167,2023-05-29 18:01:40,7,Los Angeles,USA,Standalone,Pastry,Blueberry Muffin,2.94,1,False,Credit Card,z60b9o61,65+,Male,False,Sunny,20.0,No Holiday,2.94,18,Monday,5
18168,2023-05-29 18:11:32,32,Melbourne,AUS,Standalone,Coffee,Small Latte,3.89,1,False,Mobile Wallet,e4xf6q27,55-64,Male,False,Rainy,8.1,No Holiday,3.89,18,Monday,5
18169,2023-05-29 20:29:10,3,New York,USA,Mall Kiosk,Coffee,Double Espresso,2.81,2,False,Credit Card,bxktqwxl,18-24,Female,True,Rainy,21.4,No Holiday,5.62,20,Monday,5
18170,2023-05-29 21:45:52,1,New York,USA,Standalone,Tea,Medium Matcha Latte,4.5,1,False,Mobile Wallet,o2sjojbn,18-24,Female,False,Rainy,21.4,No Holiday,4.5,21,Monday,5
18171,2023-05-29 22:14:15,19,London,UK,Standalone,Coffee,Small Cappuccino,3.06,1,False,Credit Card,736uovou,35-44,Female,False,Cloudy,14.7,No Holiday,3.06,22,Monday,5
18172,2023-05-30 01:52:23,1,New York,USA,Standalone,Coffee,Large Mocha,5.2,1,False,Debit Card,thhuq2xd,25-34,Male,True,Sunny,21.7,No Holiday,5.2,1,Tuesday,5
18173,2023-05-30 02:09:57,21,Manchester,UK,Standalone,Pastry,Scone,1.8,1,False,Credit Card,prxu91oc,18-24,Female,False,Rainy,12.3,No Holiday,1.8,2,Tuesday,5
18174,2023-05-30 05:44:19,37,Toronto,CAN,Standalone,Pastry,Chocolate Chip Cookie,1.84,1,True,Mobile Wallet,z3fbganb,25-34,Female,True,Rainy,19.2,No Holiday,1.47,5,Tuesday,5
18175,2023-05-30 06:07:57,34,Melbourne,AUS,Mall Kiosk,Merchandise,Coffee Mug,12.57,1,False,Debit Card,sl78o19g,25-34,Male,True,Cloudy,5.9,No Holiday,12.57,6,Tuesday,5
18176,2023-05-30 06:44:03,21,Manchester,UK,Standalone,Coffee,Large Mocha,4.26,1,False,Mobile Wallet,x53k1x7v,45-54,Male,True,Rainy,12.3,No Holiday,4.26,6,Tuesday,5
18177,2023-05-30 07:41:52,33,Melbourne,AUS,Standalone,Coffee,Double Espresso,3.13,1,False,Credit Card,ab98z8bo,55-64,Male,False,Unknown,13.556550310167173,No Holiday,3.13,7,Tuesday,5
18178,2023-05-30 07:49:33,2,New York,USA,Airport,Coffee,Large Mocha,6.5,1,False,Cash,90vfvcc2,65+,Female,False,Sunny,21.7,No Holiday,6.5,7,Tuesday,5
18179,2023-05-30 07:51:37,40,Toronto,CAN,Standalone,Pastry,Scone,2.02,1,False,Credit Card,fkdc8my2,35-44,Female,False,Rainy,19.2,No Holiday,2.02,7,Tuesday,5
18180,2023-05-30 07:51:52,13,Chicago,USA,Mall Kiosk,Sandwich,Vegan Falafel Wrap,5.53,6,False,Mobile Wallet,xtdervcg,25-34,Male,False,Rainy,22.7,No Holiday,33.18,7,Tuesday,5
18181,2023-05-30 08:02:31,24,Manchester,UK,Standalone,Coffee,Single Espresso,2.38,2,False,Cash,nnmumv0c,55-64,Female,False,Rainy,12.3,No Holiday,4.76,8,Tuesday,5
18182,2023-05-30 08:15:52,24,Manchester,UK,Standalone,Coffee,Medium Americano,2.46,1,False,Mobile Wallet,hmzf1r5t,18-24,Male,False,Rainy,12.3,No Holiday,2.46,8,Tuesday,5
18183,2023-05-30 08:17:40,33,Melbourne,AUS,Standalone,Pastry,Blueberry Muffin,3.24,1,False,Mobile Wallet,cqp8in7g,55-64,Male,True,Cloudy,5.9,No Holiday,3.24,8,Tuesday,5
18184,2023-05-30 08:19:21,18,London,UK,Mall Kiosk,Tea,Large Chai Latte,4.0,1,False,Credit Card,cdq5ks66,Unknown,Male,False,Unknown,13.556550310167173,No Holiday,4.0,8,Tuesday,5
18185,2023-05-30 08:31:03,35,Melbourne,AUS,Mall Kiosk,Tea,Medium Earl Grey,2.93,3,False,Debit Card,l2wubsj9,65+,Male,False,Cloudy,5.9,No Holiday,8.79,8,Tuesday,5
18186,2023-05-30 08:31:54,35,Melbourne,AUS,Mall Kiosk,Pastry,Croissant,2.62,1,False,Mobile Wallet,bhtg1mgk,18-24,Female,False,Cloudy,5.9,No Holiday,2.62,8,Tuesday,5
18187,2023-05-30 08:48:20,4,New York,USA,Mall Kiosk,Pastry,Blueberry Muffin,2.91,1,False,Credit Card,olt0ufhu,45-54,Female,False,Sunny,21.7,No Holiday,2.91,8,Tuesday,5
18188,2023-05-30 08:59:48,35,Melbourne,AUS,Mall Kiosk,Coffee,Medium Americano,3.14,2,False,Credit Card,09r68ipp,25-34,Male,False,Cloudy,5.9,No Holiday,6.28,8,Tuesday,5
18189,2023-05-30 09:01:22,45,Vancouver,CAN,Standalone,Tea,Large Matcha Latte,4.89,2,False,Credit Card,ysfvls44,35-44,Male,False,Sunny,11.6,No Holiday,9.78,9,Tuesday,5
18190,2023-05-30 09:17:09,20,London,UK,Standalone,Pastry,Blueberry Muffin,2.55,7,False,Credit Card,dk9vabrf,18-24,Male,True,Rainy,12.9,No Holiday,17.85,9,Tuesday,5
18191,2023-05-30 09:21:44,5,New York,USA,Standalone,Sandwich,Vegan Falafel Wrap,6.0,1,False,Credit Card,i4dgargm,45-54,Male,False,Sunny,21.7,No Holiday,6.0,9,Tuesday,5
18192,2023-05-30 09:34:54,43,Vancouver,CAN,Standalone,Coffee,Large Latte,4.32,2,False,Mobile Wallet,60sg070u,18-24,Male,False,Sunny,11.6,No Holiday,8.64,9,Tuesday,5
18193,2023-05-30 11:04:39,40,Toronto,CAN,Standalone,Coffee,Large Mocha,4.78,1,False,Cash,9m0011gn,65+,Female,True,Rainy,19.2,No Holiday,4.78,11,Tuesday,5
18194,2023-05-30 11:22:31,18,London,UK,Mall Kiosk,Tea,Large Chai Latte,4.0,1,False,Credit Card,mm5o04v3,Unknown,Male,False,Rainy,12.9,No Holiday,4.0,11,Tuesday,5
18195,2023-05-30 11:46:56,2,New York,USA,Airport,Pastry,Croissant,3.12,1,False,Credit Card,mi4vgiuv,35-44,Female,False,Sunny,21.7,No Holiday,3.12,11,Tuesday,5
18196,2023-05-30 12:04:37,36,Toronto,CAN,Airport,Pastry,Croissant,2.88,1,False,Debit Card,d8m9ozw8,55-64,Male,False,Rainy,19.2,No Holiday,2.88,12,Tuesday,5
18197,2023-05-30 12:37:39,26,Sydney,AUS,Mall Kiosk,Coffee,Single Espresso,3.09,1,False,Credit Card,eff7ml6b,25-34,Female,False,Rainy,21.6,No Holiday,3.09,12,Tuesday,5
18198,2023-05-30 12:39:16,42,Vancouver,CAN,Standalone,Sandwich,Chicken & Avocado Wrap,6.11,2,False,Mobile Wallet,1yohgqsn,35-44,Male,False,Sunny,11.6,No Holiday,12.22,12,Tuesday,5
18199,2023-05-30 13:25:19,7,Los Angeles,USA,Standalone,Pastry,Croissant,2.45,3,False,Credit Card,bhzy3rck,65+,Male,True,Sunny,19.7,No Holiday,7.35,13,Tuesday,5
18200,2023-05-30 14:04:05,14,Chicago,USA,Standalone,Coffee,Large Americano,3.28,2,False,Credit Card,gu2m5z3k,45-54,Male,False,Rainy,22.7,No Holiday,6.56,14,Tuesday,5
18201,2023-05-30 14:05:54,11,Chicago,USA,Standalone,Tea,Large Chai Latte,4.61,1,False,Cash,nlkym4iw,55-64,Male,False,Rainy,22.7,No Holiday,4.61,14,Tuesday,5
18202,2023-05-30 14:22:57,38,Toronto,CAN,Standalone,Tea,Medium Green Tea,2.58,3,False,Credit Card,z59a1bce,Unknown,Female,False,Rainy,19.2,No Holiday,7.74,14,Tuesday,5
18203,2023-05-30 15:14:46,42,Vancouver,CAN,Standalone,Sandwich,Chicken & Avocado Wrap,6.11,1,False,Cash,1alz3qvf,18-24,Female,False,Sunny,11.6,No Holiday,6.11,15,Tuesday,5
18204,2023-05-30 15:43:43,9,Los Angeles,USA,Mall Kiosk,Smoothie,Medium Berry Blast,5.23,2,False,Cash,9tund6pk,25-34,Male,False,Sunny,19.7,No Holiday,10.46,15,Tuesday,5
18205,2023-05-30 15:54:05,6,Los Angeles,USA,Standalone,Coffee,Medium Mocha,4.41,1,False,Credit Card,4yz98310,18-24,Male,False,Sunny,19.7,No Holiday,4.41,15,Tuesday,5
18206,2023-05-30 16:14:32,41,Vancouver,CAN,Standalone,Merchandise,Coffee Mug,11.28,1,False,Cash,uxo3yxlq,45-54,Female,False,Sunny,11.6,No Holiday,11.28,16,Tuesday,5
18207,2023-05-30 16:45:47,5,New York,USA,Standalone,Coffee,Large Cappuccino,4.6,1,False,Cash,5yi1lnil,55-64,Male,True,Sunny,21.7,No Holiday,4.6,16,Tuesday,5
18208,2023-05-30 17:30:07,10,Los Angeles,USA,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,6.18,1,False,Cash,zxsm5v29,65+,Male,True,Sunny,19.7,No Holiday,6.18,17,Tuesday,5
18209,2023-05-30 19:08:20,11,Chicago,USA,Standalone,Coffee,Large Mocha,4.94,1,False,Mobile Wallet,cs6vup9p,25-34,Unknown,False,Rainy,22.7,No Holiday,4.94,19,Tuesday,5
18210,2023-05-30 19:10:23,41,Vancouver,CAN,Standalone,Pastry,Chocolate Chip Cookie,1.88,1,False,Credit Card,dpyfl52d,Unknown,Male,False,Sunny,11.6,No Holiday,1.88,19,Tuesday,5
18211,2023-05-30 19:45:55,4,New York,USA,Mall Kiosk,Tea,Medium Earl Grey,2.72,1,False,Mobile Wallet,0g6p046u,25-34,Male,False,Sunny,21.7,No Holiday,2.72,19,Tuesday,5
18212,2023-05-31 00:27:51,38,Toronto,CAN,Standalone,Tea,Medium Chai Latte,3.86,1,False,Cash,5dqjrmpt,35-44,Female,False,Rainy,18.3,No Holiday,3.86,0,Wednesday,5
18213,2023-05-31 04:43:13,2,New York,USA,Airport,Tea,Large Green Tea,4.0,2,False,Credit Card,tg987rgs,25-34,Male,False,Sunny,13.6,No Holiday,8.0,4,Wednesday,5
18214,2023-05-31 06:09:03,7,Los Angeles,USA,Standalone,Pastry,Blueberry Muffin,2.94,2,False,Credit Card,zxw5ee1r,18-24,Male,False,Rainy,19.1,No Holiday,5.88,6,Wednesday,5
18215,2023-05-31 06:53:50,14,Chicago,USA,Standalone,Coffee,Medium Americano,2.85,1,False,Cash,ctar0fa2,45-54,Male,False,Sunny,15.9,No Holiday,2.85,6,Wednesday,5
18216,2023-05-31 07:20:38,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Cappuccino,3.8,2,False,Credit Card,qtymworo,35-44,Male,False,Rainy,19.1,No Holiday,7.6,7,Wednesday,5
18217,2023-05-31 07:29:27,15,Chicago,USA,Standalone,Tea,Large Earl Grey,3.04,1,False,Credit Card,qnxgrtom,55-64,Male,False,Sunny,15.9,No Holiday,3.04,7,Wednesday,5
18218,2023-05-31 07:47:26,10,Los Angeles,USA,Mall Kiosk,Tea,Large Matcha Latte,4.94,2,False,Debit Card,fo46lb50,25-34,Male,False,Rainy,19.1,No Holiday,9.88,7,Wednesday,5
18219,2023-05-31 07:48:37,9,Los Angeles,USA,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,6.18,2,False,Credit Card,s6g0fjwr,Unknown,Female,False,Rainy,19.1,No Holiday,12.36,7,Wednesday,5
18220,2023-05-31 08:00:55,18,London,UK,Mall Kiosk,Pastry,Blueberry Muffin,2.47,2,False,Debit Card,986tl51x,35-44,Female,False,Unknown,13.556550310167173,No Holiday,4.94,8,Wednesday,5
18221,2023-05-31 08:01:58,24,Manchester,UK,Standalone,Coffee,Large Cappuccino,3.77,2,True,Debit Card,kbl83tsh,55-64,Male,True,Rainy,12.5,No Holiday,6.79,8,Wednesday,5
18222,2023-05-31 08:02:06,19,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,6,True,Credit Card,l7r5ii1q,35-44,Female,True,Rainy,13.8,No Holiday,25.22,8,Wednesday,5
18223,2023-05-31 08:14:11,16,London,UK,Standalone,Coffee,Large Americano,2.93,5,False,Mobile Wallet,04jp8de8,18-24,Male,False,Rainy,13.8,No Holiday,14.65,8,Wednesday,5
18224,2023-05-31 08:32:40,27,Sydney,AUS,Standalone,Tea,Small Earl Grey,2.75,3,False,Credit Card,3mvukzx2,Unknown,Female,False,Rainy,16.2,No Holiday,8.25,8,Wednesday,5
18225,2023-05-31 08:59:32,4,New York,USA,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.33,2,False,Credit Card,jotdarw0,Unknown,Male,False,Sunny,13.6,No Holiday,10.66,8,Wednesday,5
18226,2023-05-31 09:15:01,16,London,UK,Standalone,Coffee,Medium Mocha,3.82,1,True,Mobile Wallet,9wl9tm7x,18-24,Male,True,Rainy,13.8,No Holiday,3.44,9,Wednesday,5
18227,2023-05-31 09:26:38,31,Melbourne,AUS,Standalone,Sandwich,Ham & Cheese Croissant,5.94,4,False,Debit Card,a26ja50u,18-24,Male,False,Unknown,13.556550310167173,No Holiday,23.76,9,Wednesday,5
18228,2023-05-31 09:48:48,31,Melbourne,AUS,Standalone,Coffee,Small Latte,3.89,2,True,Cash,bkh8zub0,25-34,Male,False,Rainy,11.0,No Holiday,6.22,9,Wednesday,5
18229,2023-05-31 10:35:42,18,London,UK,Mall Kiosk,Tea,Large Green Tea,2.64,1,False,Mobile Wallet,2rw4sfmv,55-64,Male,True,Rainy,13.8,No Holiday,2.64,10,Wednesday,5
18230,2023-05-31 10:44:27,23,Manchester,UK,Standalone,Tea,Small Chai Latte,3.12,6,False,Credit Card,ityu1cq3,55-64,Male,False,Rainy,12.5,No Holiday,18.72,10,Wednesday,5
18231,2023-05-31 10:49:00,36,Toronto,CAN,Airport,Coffee,Double Espresso,3.33,1,False,Debit Card,pv0cv28g,25-34,Female,False,Rainy,18.3,No Holiday,3.33,10,Wednesday,5
18232,2023-05-31 10:56:04,34,Melbourne,AUS,Mall Kiosk,Sandwich,Vegan Falafel Wrap,6.29,2,False,Credit Card,9nsttlh7,55-64,Female,True,Rainy,11.0,No Holiday,12.58,10,Wednesday,5
18233,2023-05-31 11:02:05,37,Toronto,CAN,Standalone,Tea,Small Chai Latte,3.5,2,False,Credit Card,jlt15stw,35-44,Female,False,Rainy,18.3,No Holiday,7.0,11,Wednesday,5
18234,2023-05-31 11:02:18,25,Manchester,UK,Standalone,Tea,Small Earl Grey,2.05,1,False,Credit Card,qaub4eyt,45-54,Prefer not to say,False,Rainy,12.5,No Holiday,2.05,11,Wednesday,5
18235,2023-05-31 11:08:54,17,London,UK,Standalone,Coffee,Medium Americano,2.55,1,False,Mobile Wallet,is5pfixi,18-24,Male,False,Rainy,13.8,No Holiday,2.55,11,Wednesday,5
18236,2023-05-31 11:20:08,42,Vancouver,CAN,Standalone,Coffee,Medium Cappuccino,3.76,1,False,Credit Card,qikmekin,45-54,Male,False,Rainy,16.7,No Holiday,3.76,11,Wednesday,5
18237,2023-05-31 11:27:07,9,Los Angeles,USA,Mall Kiosk,Coffee,Medium Cappuccino,3.8,1,False,Mobile Wallet,vfgtyc0o,25-34,Male,True,Rainy,19.1,No Holiday,3.8,11,Wednesday,5
18238,2023-05-31 11:42:23,7,Los Angeles,USA,Standalone,Pastry,Croissant,2.45,1,False,Debit Card,hovnjxx5,55-64,Prefer not to say,False,Rainy,19.1,No Holiday,2.45,11,Wednesday,5
18239,2023-05-31 11:59:25,27,Sydney,AUS,Standalone,Coffee,Single Espresso,3.19,1,True,Credit Card,725b1vd7,35-44,Male,True,Rainy,16.2,No Holiday,2.55,11,Wednesday,5
18240,2023-05-31 12:28:29,10,Los Angeles,USA,Mall Kiosk,Coffee,Small Latte,3.42,1,False,Cash,mtf0w5u3,55-64,Unknown,False,Rainy,19.1,No Holiday,3.42,12,Wednesday,5
18241,2023-05-31 12:42:42,24,Manchester,UK,Standalone,Pastry,Scone,1.8,1,False,Debit Card,kmnx6xfz,18-24,Female,False,Rainy,12.5,No Holiday,1.8,12,Wednesday,5
18242,2023-05-31 12:51:22,36,Toronto,CAN,Airport,Coffee,Medium Cappuccino,4.6,1,True,Mobile Wallet,v77rmvg8,25-34,Unknown,False,Rainy,18.3,No Holiday,3.91,12,Wednesday,5
18243,2023-05-31 13:04:20,1,New York,USA,Standalone,Coffee,Large Americano,3.45,1,False,Mobile Wallet,wwn8vw16,55-64,Female,True,Sunny,13.6,No Holiday,3.45,13,Wednesday,5
18244,2023-05-31 13:19:12,16,London,UK,Standalone,Pastry,Scone,1.87,3,False,Debit Card,xm0bg20n,35-44,Female,False,Rainy,13.8,No Holiday,5.61,13,Wednesday,5
18245,2023-05-31 13:55:34,19,London,UK,Standalone,Pastry,Chocolate Chip Cookie,1.7,1,False,Credit Card,rixobrky,55-64,Unknown,False,Rainy,13.8,No Holiday,1.7,13,Wednesday,5
18246,2023-05-31 14:42:41,18,London,UK,Mall Kiosk,Pastry,Croissant,2.06,3,False,Cash,vbdas4mz,45-54,Female,False,Rainy,13.8,No Holiday,6.18,14,Wednesday,5
18247,2023-05-31 15:17:26,10,Los Angeles,USA,Mall Kiosk,Tea,Medium Chai Latte,3.99,6,False,Debit Card,vlvx00ie,18-24,Male,False,Rainy,19.1,No Holiday,23.94,15,Wednesday,5
18248,2023-05-31 15:26:46,45,Vancouver,CAN,Standalone,Coffee,Medium Cappuccino,3.76,2,False,Credit Card,pqzsh509,Unknown,Male,False,Rainy,16.7,No Holiday,7.52,15,Wednesday,5
18249,2023-05-31 16:54:04,17,London,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.52,1,False,Cash,wks9u0gb,55-64,Female,False,Rainy,13.8,No Holiday,5.52,16,Wednesday,5
18250,2023-05-31 16:58:18,15,Chicago,USA,Standalone,Coffee,Large Cappuccino,4.37,2,True,Credit Card,n4y29i5z,35-44,Female,True,Sunny,15.9,No Holiday,7.87,16,Wednesday,5
18251,2023-05-31 17:24:32,15,Chicago,USA,Standalone,Coffee,Small Latte,3.42,2,False,Cash,pwe2yb23,45-54,Female,False,Sunny,15.9,No Holiday,6.84,17,Wednesday,5
